location,sublocation,station,date,depth_m,parameter,units,parmUnit,result
Conestogo Lake,LA,clw,2017-07-31,9,F,mg/L,F_mg.L,0.02
Conestogo Lake,LA,clc,2017-08-01,2,F,mg/L,F_mg.L,0.04
Conestogo Lake,LA,clc,2017-08-01,7,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clc,2017-08-01,15,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clc,2017-08-10,2,F,mg/L,F_mg.L,0
Conestogo Lake,LA,clc,2017-08-10,7,F,mg/L,F_mg.L,0.02
Conestogo Lake,LA,clc,2017-08-10,15,F,mg/L,F_mg.L,0.02
Conestogo Lake,LA,cle,2017-08-10,2,F,mg/L,F_mg.L,0.02
Conestogo Lake,LA,cle,2017-08-10,6.5,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clw,2017-08-10,2,F,mg/L,F_mg.L,0.01
Conestogo Lake,LA,clw,2017-08-10,7,F,mg/L,F_mg.L,0
Conestogo Lake,LA,clw,2017-08-10,9,F,mg/L,F_mg.L,0
Conestogo Lake,LA,clc,2017-08-17,2,F,mg/L,F_mg.L,0.05
Conestogo Lake,LA,clc,2017-08-17,7,F,mg/L,F_mg.L,0.09
Conestogo Lake,LA,clc,2017-08-17,15,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,cle,2017-08-17,2,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,cle,2017-08-17,6.5,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clw,2017-08-17,2,F,mg/L,F_mg.L,0.04
Conestogo Lake,LA,clw,2017-08-17,7,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clw,2017-08-17,8.5,F,mg/L,F_mg.L,0.03
Conestogo Lake,LA,clc,2018-05-11,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-11,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-11,18,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-05-11,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-17,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-17,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-17,10,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-05-17,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-17,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-17,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-17,11.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-23,18,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-23,10,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-05-23,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-23,12,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-05-28,18,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-05-28,10,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-05-28,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-05-28,11.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-04,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-04,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-04,17.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-04,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-04,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-04,9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-04,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-04,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-04,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-04,11,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-11,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-11,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-11,17.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-11,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-11,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-11,9.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-11,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-11,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-11,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-11,11.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-19,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-19,17,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-19,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-19,9.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-19,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-19,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-19,10.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-21,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-21,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-21,17.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-21,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-21,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-21,8.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-21,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-21,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-21,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-21,10.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-25,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-25,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-25,17.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-25,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-25,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-25,8.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-25,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-25,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-25,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-25,10.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-06-28,16.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-06-28,8.6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-06-28,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-28,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-28,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-06-28,10.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-03,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-03,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-03,16.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-03,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-03,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-03,8.4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-03,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-03,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-03,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-03,10.6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-05,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-05,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-05,16.4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-05,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-05,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-05,8.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-05,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-05,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-05,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-05,9.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-09,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-09,16.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-09,7.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-09,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-09,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-09,9.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-12,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-12,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-12,15.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-12,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-12,7.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-12,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-12,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-12,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-12,9.6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-16,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-16,15.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-16,7.4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-16,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-16,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-16,9.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-19,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-19,15.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-19,7.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-19,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-19,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-19,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-19,9.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-23,15,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-23,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-23,8.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-26,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-26,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-26,15,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-26,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-26,6.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-26,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-26,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-26,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-26,8.6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-30,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-07-30,14.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-07-30,6.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-07-30,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-30,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-07-30,8.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-02,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-02,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-02,14.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-02,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-02,6.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-02,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-02,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-02,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-02,8.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-09,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-09,14,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-09,5.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-09,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-09,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-09,7.9,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-13,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-13,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-13,13.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-13,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-13,5.6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-13,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-13,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-13,7.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-16,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-16,13.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-16,5.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-16,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-16,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-16,7.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-20,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-20,13,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-20,5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-20,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-20,6.8,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-23,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-23,13.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-23,5.4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-23,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-23,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-23,7.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-27,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-27,13.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-27,5.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-27,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-27,7.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-30,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-08-30,13.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-08-30,5.1,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-08-30,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-30,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-08-30,7.2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-06,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-06,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-06,12.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-06,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-06,4.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-09-06,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-06,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-06,6.7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-13,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-13,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-13,12.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-13,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-13,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-17,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-17,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-17,11.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-17,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-17,4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-09-17,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-17,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-17,6,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-20,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-20,11.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-20,3.4,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-09-20,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-20,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-20,5.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-27,7,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2018-09-27,11.3,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cle,2018-09-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-09-27,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-27,2,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clw,2018-09-27,4.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,cleif,2018-10-04,0.5,F,mg/L,F_mg.L,NA
Conestogo Lake,LA,clc,2017-06-21,2,Cl,mg/L,Cl_mg.L,NA
Conestogo Lake,LA,clc,2017-06-21,7,Cl,mg/L,Cl_mg.L,18.62
Conestogo Lake,LA,clc,2017-06-21,16,Cl,mg/L,Cl_mg.L,18.78
Conestogo Lake,LA,clc,2017-07-05,2,Cl,mg/L,Cl_mg.L,12.2
Conestogo Lake,LA,clc,2017-07-05,7,Cl,mg/L,Cl_mg.L,12.07
Conestogo Lake,LA,clc,2017-07-05,16,Cl,mg/L,Cl_mg.L,13.72
Conestogo Lake,LA,cle,2017-07-05,2,Cl,mg/L,Cl_mg.L,13.49
Conestogo Lake,LA,cle,2017-07-05,8,Cl,mg/L,Cl_mg.L,18.61
Conestogo Lake,LA,cle,2017-07-11,2,Cl,mg/L,Cl_mg.L,14.25
Conestogo Lake,LA,cle,2017-07-11,8,Cl,mg/L,Cl_mg.L,14.69
Conestogo Lake,LA,clw,2017-07-11,2,Cl,mg/L,Cl_mg.L,12.83
Conestogo Lake,LA,clw,2017-07-11,7,Cl,mg/L,Cl_mg.L,12.65
Conestogo Lake,LA,clw,2017-07-11,10,Cl,mg/L,Cl_mg.L,12.3
Conestogo Lake,LA,clc,2017-07-14,2,Cl,mg/L,Cl_mg.L,12.62
Conestogo Lake,LA,clc,2017-07-14,7,Cl,mg/L,Cl_mg.L,12.38
Conestogo Lake,LA,clc,2017-07-14,16,Cl,mg/L,Cl_mg.L,13.38
Conestogo Lake,LA,clc,2017-07-18,2,Cl,mg/L,Cl_mg.L,12.81
Conestogo Lake,LA,clc,2017-07-18,7,Cl,mg/L,Cl_mg.L,12.66
Conestogo Lake,LA,clc,2017-07-18,16,Cl,mg/L,Cl_mg.L,13.05
Conestogo Lake,LA,cle,2017-07-19,2,Cl,mg/L,Cl_mg.L,14
Conestogo Lake,LA,cle,2017-07-19,8,Cl,mg/L,Cl_mg.L,18.01
Conestogo Lake,LA,clw,2017-07-19,2,Cl,mg/L,Cl_mg.L,12.85
Conestogo Lake,LA,clw,2017-07-19,7,Cl,mg/L,Cl_mg.L,12.58
Conestogo Lake,LA,clw,2017-07-19,10,Cl,mg/L,Cl_mg.L,12.65
Conestogo Lake,LA,clc,2017-07-25,2,Cl,mg/L,Cl_mg.L,12.97
Conestogo Lake,LA,clc,2017-07-25,7,Cl,mg/L,Cl_mg.L,13.04
Conestogo Lake,LA,clc,2017-07-25,16,Cl,mg/L,Cl_mg.L,12.89
Conestogo Lake,LA,cle,2017-07-25,2,Cl,mg/L,Cl_mg.L,15.65
Conestogo Lake,LA,cle,2017-07-25,8,Cl,mg/L,Cl_mg.L,17.44
Conestogo Lake,LA,clw,2017-07-25,2,Cl,mg/L,Cl_mg.L,13.21
Conestogo Lake,LA,clw,2017-07-25,7,Cl,mg/L,Cl_mg.L,13.18
Conestogo Lake,LA,clw,2017-07-25,10,Cl,mg/L,Cl_mg.L,13.15
Conestogo Lake,LA,cle,2017-07-31,2,Cl,mg/L,Cl_mg.L,14.95
Conestogo Lake,LA,cle,2017-07-31,7,Cl,mg/L,Cl_mg.L,17.62
